timestamp,factor,MSFT,AAPL,XOM,JPM,JNJ,CAT,PG,AMZN,ECL,NEE,PLD,GOOGL
2005-07-25,XLF,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLV,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLE,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLI,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLP,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLB,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-25,XLU,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,SPY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLK,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLF,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLV,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLE,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLI,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLP,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLB,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-26,XLU,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,SPY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLK,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLF,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLV,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLE,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLI,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLP,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLB,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-27,XLU,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,SPY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLK,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLF,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLV,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLE,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLI,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLP,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLY,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLB,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-28,XLU,-0.10531612528085701,0.06440149849539406,-0.09081669391574088,0.20336481223999708,-0.1015148163494136,0.1130680306279373,0.020712922146532642,-0.10697168786339108,0.023642461772733755,0.999243874641224,0.3629796734990807,0.32956379715213113
2005-07-29,SPY,1.1641468125521004,0.3811960311219539,0.667719217205191,0.1911948953612473,0.74903539779964,0.7479548616491682,-0.21033456230702552,-1.4696158696839252,0.49843624483844307,-0.29548506460207097,-0.12481028218214871,0.47462481510114524
2005-07-29,XLK,0.5137910299067556,1.138131912266576,-0.20161423503754589,-0.08669992565015378,-0.06562010065875,0.3431541918313893,0.1771016131897309,0.9744815210705959,-0.25388329799555165,-0.07828115642174277,-0.26148977593241934,0.16279960574240926
2005-07-29,XLF,-0.15033795952877183,0.24904992642510448,-0.05344033841431156,0.8311867600238015,-0.03838779361933439,-0.1468344032035293,0.03602920129689355,0.013788308414775546,0.31538136580600673,0.04252491262084816,0.3471259233699879,0.3924652454501052
2005-07-29,XLV,0.1502254537448559,0.15729765857312927,-0.0037131972355392284,-0.27820417522705365,0.6167697666518062,-0.13572449065383121,0.02471857113286753,0.4454687398477959,0.16329342055493046,0.09398040510869082,0.055852906068235446,-0.4294103600408427
2005-07-29,XLE,-0.07317818457793646,0.44716350527421356,0.7986021438427584,-0.044511984896479964,0.0023280912333235454,-0.04134245704841043,-0.048974292584596645,0.27232289594675546,-0.07269318809729863,0.04806499467919702,0.08098517447661958,0.20143023728371545
2005-07-29,XLI,-0.04575261835482032,0.6087301316728766,-0.007645739370913507,-0.23215166607619553,-0.04618411607133188,0.8344127989024148,-0.11741108963265394,-0.5937867371977082,0.4053620963504465,0.09575052537597523,-0.15293528500832576,1.1661939706260682
2005-07-29,XLP,-0.08623757925666845,-1.011168180371857,0.40496470986849414,0.3628428430176089,-0.050985424233212395,-0.6484642846514539,1.139002244917011,0.46739728904359346,-0.18876513464495825,0.3552580388380093,0.13960851582634332,-0.6924076501943963
2005-07-29,XLY,-0.2560453370026456,0.44158000157845273,-0.22228441869447313,0.11776028146895304,-0.3055652506344958,-0.04272796567004271,-0.23509732954855325,0.8451754400993882,-0.1560176043657973,-0.19232271293289174,0.2588454931960294,-0.27308688440602136
2005-07-29,XLB,-0.054941146897061616,-0.07136471242887177,0.052287686788178654,0.06433212138089109,-0.023763717214172024,0.16399743212501494,0.22398967944687728,0.3065920193191515,0.188417657760836,0.12004948197125752,0.083326779019253,-0.40190584697247955
2005-07-29,XLU,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,SPY,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLK,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLF,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLV,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLE,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLI,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLP,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLY,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLB,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-01,XLU,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-02,SPY,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-02,XLK,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-02,XLF,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
2005-08-02,XLV,-0.24603345887227618,-0.7122006087773127,-0.120392122654947,0.05948315148806717,-0.04110253591524572,0.2003997687565876,0.03571933942497775,-0.20614913690151626,0.08347999097585868,1.0198030276670162,0.5149474163968919,-0.15973448041991525
